344.11,106
344.34,110
344.58,111
344.81,108
345.04,110
345.28,112
345.51,110
345.74,109
345.98,112
346.21,113
346.44,115
346.68,117
346.91,118
347.14,114
347.38,114
347.61,113
347.84,112
348.08,110
348.31,109
348.54,115
348.78,113
349.01,113
349.24,113
349.48,114
349.71,116
349.94,117
350.18,115
350.41,114
350.64,115
350.88,115
351.11,118
351.34,116
351.57,115
351.81,113
352.04,113
352.27,112
352.51,115
352.74,117
352.97,115
353.21,113
353.44,113
353.67,112
353.91,113
354.14,113
354.37,115
354.6,117
354.84,116
355.07,115
355.3,117
355.54,117
355.77,116
356,118
356.23,115
356.47,113
356.7,115
356.93,112
357.17,116
357.4,115
357.63,117
357.87,115
358.1,114
358.33,112
358.56,115
358.8,114
359.03,114
359.26,118
359.49,117
359.73,117
359.96,119
360.19,121
360.43,117
360.66,113
360.89,112
361.12,110
361.36,115
361.59,115
361.82,116
362.05,115
362.29,114
362.52,116
362.75,118
362.99,114
363.22,111
363.45,114
363.68,117
363.92,119
364.15,118
364.38,116
364.61,116
364.85,119
365.08,117
365.31,115
365.54,115
365.78,117
366.01,116
366.24,115
366.47,114
366.71,112
366.94,114
367.17,116
367.4,116
367.64,116
367.87,118
368.1,115
368.33,114
368.57,114
368.8,118
369.03,119
369.26,117
369.49,118
369.73,118
369.96,116
370.19,116
370.42,115
370.66,114
370.89,115
371.12,118
371.35,117
371.59,120
371.82,120
372.05,116
372.28,116
372.51,118
372.75,122
372.98,121
373.21,120
373.44,116
373.68,113
373.91,112
374.14,111
374.37,115
374.6,116
374.84,117
375.07,114
375.3,113
375.53,116
375.76,117
376,117
376.23,117
376.46,118
376.69,117
376.92,116
377.16,119
377.39,119
377.62,122
377.85,120
378.08,118
378.32,118
378.55,120
378.78,117
379.01,115
379.24,114
379.48,114
379.71,115
379.94,116
380.17,113
380.4,115
380.64,115
380.87,119
381.1,119
381.33,116
381.56,116
381.79,116
382.03,116
382.26,117
382.49,116
382.72,116
382.95,118
383.19,119
383.42,118
383.65,117
383.88,116
384.11,117
384.34,118
384.58,119
384.81,119
385.04,121
385.27,119
385.5,122
385.73,121
385.97,121
386.2,120
386.43,120
386.66,121
386.89,118
387.12,117
387.36,118
387.59,116
387.82,115
388.05,117
388.28,120
388.51,119
388.74,119
388.98,116
389.21,122
389.44,117
389.67,117
389.9,118
390.13,114
390.36,115
390.6,119
390.83,119
391.06,118
391.29,116
391.52,120
391.75,118
391.98,116
392.22,114
392.45,115
392.68,116
392.91,113
393.14,116
393.37,115
393.6,115
393.83,115
394.07,118
394.3,117
394.53,118
394.76,121
394.99,117
395.22,115
395.45,118
395.68,118
395.92,115
396.15,119
396.38,119
396.61,116
396.84,120
397.07,120
397.3,122
397.53,121
397.76,119
398,118
398.23,119
398.46,122
398.69,118
398.92,120
399.15,115
399.38,114
399.61,113
399.84,117
400.07,118
400.31,117
400.54,116
400.77,118
401,118
401.23,117
401.46,119
401.69,120
401.92,118
402.15,119
402.38,120
402.61,120
402.85,118
403.08,116
403.31,117
403.54,119
403.77,120
404,117
404.23,119
404.46,118
404.69,121
404.92,119
405.15,115
405.38,115
405.61,118
405.85,122
406.08,116
406.31,114
406.54,117
406.77,117
407,116
407.23,113
407.46,117
407.69,118
407.92,123
408.15,120
408.38,117
408.61,118
408.84,115
409.07,119
409.3,119
409.53,118
409.77,117
410,118
410.23,117
410.46,118
410.69,118
410.92,121
411.15,119
411.38,117
411.61,118
411.84,121
412.07,120
412.3,119
412.53,117
412.76,119
412.99,120
413.22,122
413.45,119
413.68,117
413.91,115
414.14,118
414.37,118
414.6,118
414.83,117
415.06,117
415.29,119
415.52,121
415.76,121
415.99,122
416.22,119
416.45,119
416.68,117
416.91,116
417.14,116
417.37,120
417.6,121
417.83,121
418.06,119
418.29,118
418.52,118
418.75,117
418.98,116
419.21,117
419.44,117
419.67,118
419.9,118
420.13,120
420.36,120
420.59,121
420.82,121
421.05,122
421.28,122
421.51,121
421.74,122
421.97,122
422.2,123
422.43,121
422.66,122
422.89,123
423.12,124
423.35,123
423.58,122
423.81,124
424.04,125
424.27,126
424.5,125
424.73,127
424.96,129
425.19,131
425.41,128
425.64,128
425.87,128
426.1,132
426.33,130
426.56,133
426.79,131
427.02,133
427.25,135
427.48,138
427.71,137
427.94,138
428.17,141
428.4,145
428.63,144
428.86,146
429.09,146
429.32,146
429.55,151
429.78,150
430.01,152
430.24,155
430.47,151
430.7,153
430.93,156
431.16,157
431.38,156
431.61,159
431.84,164
432.07,168
432.3,170
432.53,172
432.76,171
432.99,172
433.22,180
433.45,182
433.68,179
433.91,195
434.14,189
434.37,194
434.6,194
434.83,197
435.05,211
435.28,203
435.51,206
435.74,213
435.97,221
436.2,218
436.43,235
436.66,240
436.89,235
437.12,249
437.35,246
437.58,240
437.81,258
438.03,262
438.26,269
438.49,279
438.72,289
438.95,289
439.18,291
439.41,312
439.64,320
439.87,331
440.1,323
440.33,341
440.55,341
440.78,358
441.01,359
441.24,364
441.47,378
441.7,396
441.93,404
442.16,404
442.39,416
442.61,431
442.84,436
443.07,453
443.3,460
443.53,482
443.76,483
443.99,507
444.22,505
444.45,527
444.67,536
444.9,548
445.13,559
445.36,595
445.59,586
445.82,623
446.05,641
446.28,650
446.5,673
446.73,694
446.96,700
447.19,720
447.42,765
447.65,772
447.88,819
448.11,852
448.33,860
448.56,881
448.79,941
449.02,967
449.25,1006
449.48,1054
449.71,1046
449.93,1117
450.16,1146
450.39,1203
450.62,1223
450.85,1273
451.08,1319
451.3,1417
451.53,1463
451.76,1543
451.99,1577
452.22,1645
452.45,1711
452.68,1801
452.9,1801
453.13,1891
453.36,2002
453.59,2045
453.82,2109
454.05,2134
454.27,2283
454.5,2351
454.73,2416
454.96,2541
455.19,2571
455.42,2620
455.64,2731
455.87,2815
456.1,2830
456.33,2867
456.56,3037
456.78,3110
457.01,3109
457.24,3247
457.47,3217
457.7,3301
457.93,3381
458.15,3429
458.38,3451
458.61,3565
458.84,3577
459.07,3601
459.29,3667
459.52,3607
459.75,3701
459.98,3732
460.21,3684
460.43,3707
460.66,3681
460.89,3755
461.12,3689
461.35,3730
461.57,3665
461.8,3676
462.03,3632
462.26,3596
462.49,3584
462.71,3471
462.94,3473
463.17,3487
463.4,3415
463.62,3330
463.85,3299
464.08,3243
464.31,3187
464.54,3133
464.76,3061
464.99,3031
465.22,2937
465.45,2887
465.67,2809
465.9,2745
466.13,2729
466.36,2725
466.59,2676
466.81,2579
467.04,2529
467.27,2494
467.5,2451
467.72,2379
467.95,2356
468.18,2326
468.41,2279
468.63,2232
468.86,2214
469.09,2198
469.32,2141
469.54,2125
469.77,2084
470,2079
470.23,2069
470.45,2024
470.68,2003
470.91,2003
471.14,2012
471.36,1954
471.59,1975
471.82,1929
472.05,1950
472.27,1941
472.5,1903
472.73,1911
472.96,1893
