6.988235294117647878e-02,3.153020001970503815e-04
7.843137254901961001e-05,0.000000000000000000e+00
1.576470588235294110e-02,7.882550004926607836e-05
3.003921568627451050e-02,5.517785003448624943e-04
5.207843137254902083e-02,-2.364765001478017045e-04
6.674509803921568896e-02,-1.576510000985391227e-04
8.462745098039214930e-02,0.000000000000000000e+00
1.019607843137254888e-01,-3.153020001970503815e-04
1.184313725490196145e-01,-3.153020001970643135e-04
1.268235294117647238e-01,-4.729530002956173953e-04
1.378039215686274466e-01,-7.094295004433842427e-04
1.600000000000000033e-01,-3.153020001970782455e-04
1.765960784313725274e+00,1.110335993693959855e+00
2.391372549019607774e-01,-1.576510000984833405e-04
2.043921568627450891e-01,-5.517785003448451471e-04
2.474509803921568496e-01,-2.364765001477668474e-04
2.481568627450980447e-01,3.941275002463338613e-04
2.876862745098039409e-01,-3.153020001970782455e-04
3.095686274509804048e-01,-5.517785003448730111e-04
2.925490196078431304e-01,-7.882550004922772471e-05
3.166274509803921333e-01,-9.459060005911789542e-04
3.352156862745098165e-01,-3.941275002463617795e-04
3.425882352941176379e-01,-7.882550004926677225e-04
4.094117647058823084e-01,-3.941275002462501609e-04
4.110588235294116988e-01,-4.729530002955336949e-04
3.905882352941176805e-01,-8.670805005419512023e-04
3.867450980392156956e-01,-8.670805005419512023e-04
4.105098039215686612e-01,-4.729530002956452593e-04
1.790901960784313740e+00,1.155187703221991935e+00
6.945098039215686914e-01,1.418859000886656813e-03
4.599999999999999645e-01,-1.497684500936051965e-03
4.878431372549019152e-01,-7.882550004917192896e-05
5.349803921568627718e-01,-1.024731500640462542e-03
5.707450980392156925e-01,-4.729530002955894771e-04
5.561568627450981239e-01,-4.729530002957010415e-04
5.628235294117647225e-01,-4.729530002955894771e-04
5.502745098039215632e-01,-1.261208000788201526e-03
6.442352941176471282e-01,-7.882550004927235589e-04
5.912941176470588589e-01,-1.340033500837596462e-03
6.094117647058823195e-01,-1.418859000886768485e-03
6.605490196078431797e-01,-4.729530002957010415e-04
7.207843137254901222e-01,-3.941275002461943787e-04
6.483137254901960578e-01,0.000000000000000000e+00
7.104313725490195575e-01,-1.340033500837373333e-03
6.735686274509802285e-01,-1.734161001083567820e-03
7.926274509803921120e-01,0.000000000000000000e+00
6.775686274509804541e-01,-1.891812001182357908e-03
7.287843137254901293e-01,-1.103557000689634349e-03
8.093333333333334600e-01,-9.459060005912905186e-04
7.440000000000001057e-01,-1.024731500640462542e-03
8.151372549019608726e-01,-4.729530002955894771e-04
8.172549019607843190e-01,-9.459060005912905186e-04
8.717647058823529971e-01,-9.459060005911789542e-04
7.798431372549019525e-01,-1.734161001083902405e-03
8.126274509803922408e-01,-1.497684500936163638e-03
8.385882352941176343e-01,-1.970637501231641605e-03
9.342745098039216822e-01,-1.576510000985447118e-03
9.831372549019607998e-01,-3.153020001970224633e-04
1.065568627450980355e+00,-5.517785003447614467e-04
9.102745098039215499e-01,-1.812986501133074429e-03
9.860392156862745061e-01,-1.812986501133186101e-03
9.609411764705882986e-01,-2.049463001280813195e-03
9.871372549019608034e-01,-2.128288501330208565e-03
1.062352941176470500e+00,-1.812986501132851300e-03
1.091921568627451045e+00,-2.207114001379492044e-03
1.048549019607843080e+00,-2.601241501625686531e-03
1.127372549019607817e+00,-1.655335501034507469e-03
1.053176470588235381e+00,-1.891812001182357908e-03
1.083764705882352963e+00,-2.207114001379492044e-03
1.125960784313725593e+00,-7.882550004928351233e-04
1.054039215686274567e+00,-1.655335501034730598e-03
1.854196078431372463e+00,1.153611193221007136e+00
1.142823529411764794e+00,-1.261208000788312982e-03
1.293333333333333224e+00,-3.153020001969108988e-04
1.180313725490196086e+00,-5.517785003447614467e-04
1.301960784313725750e+00,-1.734161001084237206e-03
1.201490196078431438e+00,-1.182382500739029502e-03
1.263921568627450753e+00,-1.576510000985223989e-03
1.289490196078431294e+00,-4.729530002957010415e-04
1.168392156862745113e+00,-2.916543501823043363e-03
1.275529411764706023e+00,-1.182382500739029502e-03
1.365960784313725584e+00,-1.734161001084014078e-03
1.297333333333333449e+00,-8.670805005418954743e-04
1.363137254901960693e+00,-2.364765001476273648e-04
1.469803921568627381e+00,4.729530002954779127e-04
1.244627450980392069e+00,-8.670805005418954743e-04
1.340235294117646969e+00,7.882550004926119945e-04
1.287215686274509663e+00,-1.576510000983438579e-04
1.374666666666666703e+00,1.655335501034284340e-03
1.376313725490195816e+00,4.335402502709923521e-03
1.423921568627451117e+00,7.567248004729431633e-03
1.404470588235294137e+00,8.828456005517744398e-03
1.478352941176470647e+00,1.245442900778411660e-02
1.475529411764705756e+00,1.584392550990241372e-02
1.442588235294117727e+00,1.647452951029668156e-02
1.495137254901960588e+00,2.230761651394232506e-02
1.607764705882352763e+00,3.342201202088884715e-02
1.506588235294117561e+00,2.916543501822842568e-02
1.480078431372549019e+00,3.247610602029766397e-02
1.617411764705882327e+00,4.603409202877130346e-02
1.494352941176470662e+00,4.201399152625873851e-02
1.615450980392156843e+00,5.612375603507736149e-02
1.703450980392156922e+00,7.433244654645783378e-02
1.684313725490196312e+00,7.614543304759069375e-02
1.524313725490195948e+00,6.116858803823039398e-02
1.579607843137254886e+00,7.062764804414239928e-02
1.513803921568627198e+00,6.991821854369907607e-02
1.562039215686274574e+00,7.874667454921636944e-02
1.596156862745098159e+00,8.836338555522695037e-02
1.677490196078431639e+00,1.087003645679374131e-01
1.636549019607842936e+00,1.035767070647357763e-01
1.507607843137255044e+00,9.372351955857712025e-02
1.619686274509803958e+00,1.117745590698590308e-01
1.657254901960784288e+00,1.252537195782836010e-01
1.545882352941176707e+00,1.139028475711892363e-01
1.606588235294117650e+00,1.275396590797121532e-01
1.529176470588235137e+00,1.221795250763624413e-01
1.577490196078431328e+00,1.359739875849839408e-01
1.609019607843137356e+00,1.476401615922752208e-01
1.643999999999999906e+00,1.597004630998127006e-01
1.663607843137254738e+00,1.699477781062175286e-01
1.591137254901960674e+00,1.617499261010938438e-01
1.639843137254902050e+00,1.771997241107496068e-01
1.585960784313725558e+00,1.709725096068580030e-01
1.596235294117647197e+00,1.798009656123752964e-01
1.610745098039215728e+00,1.890235491181396776e-01
1.726274509803921831e+00,2.264656616415408608e-01
1.761411764705882232e+00,2.467238151542027191e-01
1.618666666666666920e+00,2.083357966302094577e-01
1.695372549019607877e+00,2.357670706473543043e-01
1.676078431372549193e+00,2.367918021479945567e-01
1.776470588235294024e+00,2.832988471770619965e-01
1.702823529411764625e+00,2.572076066607549838e-01
1.656941176470588140e+00,2.501921371563700647e-01
1.674117647058823488e+00,2.617006601635630259e-01
1.637176470588235233e+00,2.583899891614937494e-01
1.679450980392156900e+00,2.763622031727264172e-01
1.671686274509804004e+00,2.803823036752389752e-01
1.681490196078431421e+00,2.899990146812493341e-01
1.754980392156862967e+00,3.245245837028276625e-01
1.642039215686274645e+00,2.919696521824809432e-01
1.693882352941176395e+00,3.129372351955856946e-01
1.677568627450980454e+00,3.150655236969156503e-01
1.649568627450980429e+00,3.133313626958323383e-01
1.712705882352941078e+00,3.416297172135184246e-01
1.677882352941176602e+00,3.346142477091339495e-01
1.700862745098039364e+00,3.492757907182973409e-01
1.602588235294117647e+00,3.258646172036654964e-01
1.866823529411764770e+00,1.211153808256971054e+00
1.654509803921568656e+00,3.541629717213520268e-01
1.783372549019607956e+00,4.172233717607643499e-01
1.669882352941176595e+00,3.730022662331261007e-01
1.704078431372548996e+00,3.926298157453934623e-01
1.674039215686274673e+00,3.874273327421418611e-01
1.737019607843137248e+00,4.204552172627845086e-01
1.684392156862745127e+00,4.061878017538675389e-01
1.772078431372549057e+00,4.537984037836240714e-01
1.725725490196078349e+00,4.374815252734259863e-01
1.756862745098038969e+00,4.577396787860877891e-01
1.691450980392156911e+00,4.388215587742635426e-01
1.675372549019607860e+00,4.371662232732290709e-01
1.772156862745097872e+00,4.878510198049071933e-01
1.759215686274509860e+00,4.873780668046110431e-01
1.758509803921568526e+00,4.958123953098825809e-01
1.738666666666666583e+00,4.936841068085528472e-01
1.801882352941176491e+00,5.390875948369296955e-01
1.704470588235293960e+00,4.904522613065326331e-01
1.747843137254901924e+00,5.184353138240218595e-01
1.711921568627451151e+00,5.084244753177652454e-01
1.722196078431372568e+00,5.189082668243175656e-01
1.708235294117647074e+00,5.190659178244161343e-01
1.667764705882352816e+00,5.100798108188000501e-01
1.722274509803921605e+00,5.412158833382598733e-01
1.732862745098039392e+00,5.508325943442702322e-01
1.765019607843137273e+00,5.745590698590994361e-01
1.712549019607843226e+00,5.550103458468813589e-01
1.711686274509804040e+00,5.624199428515124222e-01
1.885647058823529454e+00,1.311183367819489298e+00
1.710901960784313669e+00,5.779485663612181634e-01
1.750745098039215630e+00,6.043551088777219249e-01
1.793176470588235372e+00,6.395112818996943060e-01
1.765490196078431495e+00,6.280815843925509068e-01
1.770196078431372388e+00,6.360429598975271270e-01
1.797254901960784190e+00,6.625283279140804504e-01
1.791294117647058703e+00,6.685978914178738464e-01
1.799529411764706044e+00,6.843629914277268300e-01
1.790196078431372406e+00,6.842053404276282613e-01
1.737960784313725471e+00,6.590600059119123832e-01
1.707450980392156703e+00,6.504680264065426654e-01
1.747686274509804072e+00,6.772686964232925710e-01
1.757882352941176674e+00,6.925608434328505147e-01
1.729960784313725464e+00,6.813676224258546910e-01
1.762509803921568530e+00,7.088777219430486554e-01
1.832078431372549110e+00,7.754064439846289902e-01
1.800313725490195971e+00,7.496305054685192815e-01
1.771921568627450760e+00,7.325253719578287415e-01
1.748156862745098072e+00,7.240122179525076973e-01
1.756078431372549264e+00,7.348901369593063837e-01
1.842509803921568601e+00,8.147403685092127201e-01
1.810980392156862573e+00,7.880185239925120433e-01
1.768078431372548831e+00,7.638979209774369172e-01
1.807529411764705829e+00,7.995270469997043383e-01
1.818509803921568579e+00,8.160015765100003815e-01
1.847137254901960679e+00,8.554931520346835683e-01
1.780156862745098101e+00,8.008670805005421167e-01
1.738901960784313694e+00,7.818701349886695295e-01
1.817098039215686356e+00,8.446152330278844378e-01
1.755294117647058894e+00,8.071731205044828661e-01
